AMH_NW_001655_20140414_G00200ZVT	4e30ec78-553b-5285-36c8-f1a70aef4c2d
SOM_NW_001674_20160319_G002148RY	12da677f-2acd-024a-f154-6072d672b44e
SOM_NW_000001_20120911_G002009GN	f11a8483-90de-8289-705c-7a9b247d95a8
RUS_DF_001532_20090206_G00200JRL	f7941170-83d5-550e-affc-1de64cb2be45
SPA_NW_000043_20000328_B000B6PZQ	2725937e-d138-0b55-3ae3-0c670809b27d
SOM_NW_001679_20131024_G0021U0Y1	28e8f351-f64a-6e2c-0561-b8b76e2d1bca
SPA_DF_000406_20141200_F00001009	9d7c5cdb-5365-69c2-f35f-1ed252e325f0
SOM_DF_001600_20080520_G00200FB3	bc565004-0ad8-4166-86ff-4adde33fc1a1
SOM_NW_001679_20141215_G002171BK	4a1d4f0f-ea6d-e29a-5482-b8e3cb4d31bf
RUS_DF_001519_20100125_G002088G6	0ff72ba2-b555-cd87-d160-445d4189f9ba
SPA_DF_000407_20141200_F0000100B	5aa17919-122a-ba5b-b55c-9e8f19d3eedf
SOM_NW_001665_20121113_G0020OUMU	869765c5-a10d-a783-d124-d84ace44eeb4
SOM_DF_001634_20140517_G00202E1B	358aea08-bc43-d49c-35f0-3e13277a57bf
SOM_DF_001634_20140318_G00202EAO	62fdf445-f998-9325-aa4b-6dda000da891
SOM_NW_001665_20120727_G0020TTE3	8d3186be-9529-af0c-165b-f42d2930d8e2
SPA_SN_000370_20160316_G0T103117	62027604-f524-c09a-7dd6-bb3b1f3d022f
SPA_NW_000043_20011108_B000B9IU4	0eafdfcd-a1e6-53ad-cac9-68e03f063ab1
RUS_DF_000705_20130411_G0022DCHF	ece59cea-2be7-dc8f-ddcb-7dccaa1a8006
AMH_NW_000001_20130205_G002006ST	33f1de77-c0ce-f771-1c35-72d8563a1d6c
SOM_WL_001649_20151209_G00202F65	2b3d3327-7188-a807-7cb3-01e4d10c399e
SOM_NW_000001_20140827_G00200AT6	21683638-8963-ba70-9e10-5a8a4d7acd91
AMH_NW_000001_20130604_G002006W8	5633ad32-624a-4c63-93f5-3dc43cbd4218
AMH_SN_000370_20160615_G0T102CSA	cc7c47a7-d798-0daf-bf0e-369a068edc14
RUS_DF_001516_20080408_G0020A17I	e1eae56f-7c5b-0e4e-2b4f-f42f18f68b69
AMH_NW_000001_20140102_G0020071D	90af6fe2-6cdc-3d74-ee8b-3edc8c47596c
RUS_DF_001519_20151111_G0020009X	df862813-58c5-419f-e6e8-b85dd8306961
SOM_NW_001679_20150319_G0020Z5IX	de490394-3c78-b17c-62a0-3cf0567ce61f
SOM_NW_001679_20140524_G0021IHTL	a58cfd81-66fb-918a-d29f-c4daf498f8af
RUS_DF_000705_20130411_G0022DCHF	ece59cea-2be7-dc8f-ddcb-7dccaa1a7fed
AMH_NW_000001_20110407_G002006BP	a2ffad13-35b9-5639-9984-6431aebe70ec
RUS_DF_001529_20040402_G0020O4NJ	5b48cd48-fb0f-37ba-38cb-f15ca3e3057a
SOM_NW_001665_20121016_G0020TT4N	b972180e-1c82-ae18-695d-d1286183f063
RUS_NW_000646_20150317_G0022DCSV	84e47fbf-6278-be43-f221-8328cdd5fb91
RUS_NW_000656_20020503_G0022DCT6	de26565d-c03c-3e29-5ddc-765a228cee83
AMH_NW_000001_20150619_G002007EP	6cab27c7-4dc4-782f-58a2-98ca8c129d0e
AMH_NW_000001_20120714_G002006NG	31f2259f-4fa1-acb2-90d3-f99f183cea39
SOM_NW_001683_20120926_G002010LL	0ee1a75a-ab6c-1ef5-8435-0a739609c495
SOM_WL_001645_20100519_G00202EQX	8c386717-af2a-6b3e-23fb-b70fd5a7bcd5
SOM_DF_001634_20140223_G00201I9X	88effc15-87b2-82d8-172f-1d79fdd851d8
AMH_WL_001563_20140828_G002015Q7	9a497920-e67a-0be3-fcf5-a357c9df3a30
SOM_NW_001679_20131205_G0021U0MY	318583df-96d3-8b16-57ca-9ed065ebdc5c
RUS_DF_001049_20070606_G0022DCJY	8ba69cf1-038a-631a-8525-9a55cdb769a9
AMH_NW_000001_20140210_G0020071W	8968bcd3-320c-41a8-9130-ca285d0a823f
RUS_NW_000646_20150317_G0022DCSV	84e47fbf-6278-be43-f221-8328cdd5fb69
SOM_NW_000001_20130111_G002009NR	d1700739-2605-4314-d5fb-ab4fd6fde098
AMH_WL_001563_20140816_G00201DOT	bb2630ba-1a07-e20a-a283-da8418d06268
SPA_NW_000043_20050211_B000BEYGZ	70349908-c592-6c87-8a6c-c78b88e17f5f
AMH_WL_001610_20140110_G00201J2Y	7626a8b8-b0d5-4d68-72ab-5803dafda862
AMH_WL_001571_20121201_G00201YKU	68173921-13e8-3b86-4c16-b5711feb47e6
AMH_NW_000001_20151020_G002007J7	295d4b15-b420-5442-efa9-d83a37e1ce9c
AMH_WL_001575_20120816_G00201ZBI	edc9b65c-943c-c75a-d5e7-d80e4ca17923
SOM_WL_001650_20150612_G00201IGS	f5feb8f2-54c5-71ac-3e3a-3a116d3b062c
RUS_NW_002050_20160115_G0022DCQQ	bdb15f78-961a-eb54-a0d4-51025dc5fa61
SOM_NW_001679_20140524_G0021IHTL	a58cfd81-66fb-918a-d29f-c4daf498f878
SOM_NW_000001_20120203_G0020091Q	89d5138a-114f-23f8-0a87-0bd5ef032b8f
RUS_WL_001053_20140526_G0022DDJA	67a40275-20c4-56bf-0675-689677253483
RUS_SN_000370_20160317_G0T1017R5	1b08aad9-7a95-b5b5-48ed-b93941a49604
SOM_DF_001634_20150309_G00202CVZ	87faba71-c846-2977-2250-cee699d9aa0e
SOM_NW_001665_20120415_G0020Z2MN	3fba236b-f873-a230-ef87-53490cf301e1
SOM_NW_001665_20120517_G0020Z2HM	cad083a6-6974-0da6-a118-9e4b68db3c9e
SOM_WL_001644_20130831_G00201BFX	85a7baf1-8991-c4ba-74fd-a913fef66735
SOM_NW_001674_20151023_G0020TVSI	e2c828f1-a5db-cba1-7d86-92d1a1fab8dd
RUS_NW_000690_20140118_G0022DCV1	427c9446-fe45-9e43-947a-dfc4a3df38f9
RUS_DF_001519_20130404_G00205RQ3	4ccce58e-fe96-23ba-fa4b-b7ff4fa6fedf
RUS_NW_000690_20140118_G0022DCV1	427c9446-fe45-9e43-947a-dfc4a3df38b8
AMH_NW_001655_20140906_G00200ZPN	280d4903-14db-3710-d027-8a00eb9cedb6
RUS_SN_000370_20160316_G0T100F9L	590fd38b-af86-cf74-c07d-2f8fbaa589d8
SOM_NW_001683_20120926_G002010LL	0ee1a75a-ab6c-1ef5-8435-0a739609c4ae
SOM_NW_001665_20120429_G0020Z2KC	3d1317ac-ca01-19de-282b-d6b625c1cdf5
SOM_NW_000001_20130831_G00200A6Q	7b609c97-662e-4272-427e-d76bc23565dc
AMH_NW_001672_20151118_G0022DD9T	77e19acd-5122-0ad1-e8c9-6cf547ee8fa6
SPA_DF_000407_20141200_F0000100B	5aa17919-122a-ba5b-b55c-9e8f19d3eecb
SOM_DF_001600_20080520_G00200FB3	bc565004-0ad8-4166-86ff-4adde33fc183
RUS_DF_001529_20060609_G002038WD	c6678ce1-ee06-a800-1717-a5e2813eef0f
SOM_NW_001665_20120922_G0020TT7F	f129bc68-ce4e-e19d-2da1-02aa7d403e27
SOM_NW_000001_20120516_G00200994	05a52aed-e1ba-1b9e-20c4-7d6024b99ecf
RUS_SN_000370_20160316_G0T1016P3	df9a8966-62f0-b94d-5de0-38184c605809
AMH_NW_000001_20150619_G002007EP	6cab27c7-4dc4-782f-58a2-98ca8c129d13
RUS_NW_001924_20151211_G0022DCPO	27409ef3-86c0-1f52-3c8f-16ef6274067f
RUS_DF_001554_20151206_G00203KTP	dd1202ba-78e9-28cc-c8e6-dc51b8035838
RUS_NW_000589_20150914_G0022DCTG	46c2b355-0a80-0b3e-1976-4a853ec1b9bd
RUS_SN_000370_20160321_G0T100FY0	e2f7e0bc-62de-0991-6fd9-f4d1c5e8099a
RUS_DF_001519_20040918_G0020M2PA	de2b1ab5-3deb-0ce7-7d17-fe86779511c2
RUS_NW_000575_20151120_G0022DCRI	cc3beee4-9f1d-e20d-2162-005acd183df9
SPA_NW_000157_20090726_B000C1O7L	4857e641-3502-e39f-5825-0a47a5e58a80
AMH_SN_000370_20160731_G0T102HTT	126a9075-16e0-061f-921b-b30244b19750
AMH_WL_001630_20151212_G00202BUK	c902fe15-cd4b-812f-d972-579666fabd43
AMH_WL_001577_20150825_G0020123T	f79a571a-22b2-209b-d096-3525d6baf9d1
SOM_NW_000001_20140116_G00200ACU	c31c424a-8b2c-1f3f-ac98-c26b3e6d745a
AMH_NW_001672_20130716_G0022DDAB	3f5b1034-3023-45b4-0a9f-30dfe6e906e4
AMH_WL_001577_20150825_G0020123T	f79a571a-22b2-209b-d096-3525d6baf9fe
RUS_SN_000370_20160320_G0T100IG7	0ff582b8-024a-5477-a55d-4688d08099ed
SOM_NW_001679_20151117_G00202L2O	3a85ab81-05fb-0635-407f-3e2a8857d739
RUS_DF_001052_20160510_G0022DCK0	41ced267-e4bc-e6cf-01af-834bbf66d07d
SOM_NW_001679_20151117_G00202L2O	3a85ab81-05fb-0635-407f-3e2a8857d73e
SOM_DF_001634_20140626_G00200TCV	d0aa5712-fbbb-0ae6-cdfe-16fba9eb373e
AMH_NW_000001_20110216_G0020069L	8878a2b1-a578-d593-7f42-2fdd308129f7
SOM_NW_001679_20140920_G0021CHL1	5a74b06c-399b-8dbf-0098-e5b8fad8a6db
SOM_NW_000001_20110808_G002008OC	30d34bd9-0dd2-65d2-1c40-5fbf40698e3a
SPA_NW_000043_20070414_B000BIV2V	7369657f-899e-9de2-df06-e7e95ef40c5c
SPA_NW_000157_20050524_B000BU80E	e34747b3-47b7-8ea5-e4c7-c29836571caf
SOM_NW_000001_20100719_G002007UU	b21a5116-522d-43ff-7276-ed04d1aeb910
SPA_DF_000407_20141200_F0000100B	5aa17919-122a-ba5b-b55c-9e8f19d3ee3f
SOM_DF_001634_20150118_G00202D2O	30da7479-3292-8f1f-c035-422a46775dc6
RUS_NW_001960_20160115_G0022DCQT	7b025f53-2c59-4b5b-f322-9152eefbd891
SOM_NW_000001_20150709_G00200BFU	a7828448-1985-29bd-5353-827b15e0bd6b
AMH_WL_001569_20140101_G00201DPD	d2104d17-791c-407b-4866-2311b95ec499
RUS_NW_000587_20110720_G0022DCPL	cd17a2d6-b5fe-acfd-8d1a-54fcb6519f2f
SOM_NW_001793_20160105_G0020PEHF	dc9153cd-e99f-6ee4-cf97-f9c6383aedba
RUS_NW_000676_20070607_G0022DCU4	44ac5e2c-5473-84f4-e67c-c2711129a5b7
RUS_DF_001049_20070606_G0022DCJY	8ba69cf1-038a-631a-8525-9a55cdb76986
SOM_NW_001679_20150430_G0020Z5AB	34db5c58-0daf-6630-0659-f8231546309f
RUS_NW_000656_20020503_G0022DCT6	de26565d-c03c-3e29-5ddc-765a228ceec9
SOM_NW_000001_20151005_G00200BR9	caeabb0c-677e-7a5a-04bc-10fcd97a0b59
AMH_NW_000001_20110407_G002006BP	a2ffad13-35b9-5639-9984-6431aebe70ce
RUS_DF_001532_20090206_G00200JRL	f7941170-83d5-550e-affc-1de64cb2bea4
RUS_NW_000656_20020503_G0022DCT6	de26565d-c03c-3e29-5ddc-765a228cee56
AMH_NW_001655_20160220_G0020OSI1	b06ea483-61fa-029d-5376-e68ac6f1dcd7
AMH_NW_000001_20110721_G002006FQ	5b1a071f-4ad8-495f-07ff-dd3a07ff9926
RUS_SN_000370_20160316_G0T100F9H	55f91ede-9751-e843-fc03-981dd20b1625
RUS_DF_001524_20090702_G0020966V	0906e09c-01a2-d9f8-f2af-d04e542d3510
RUS_NW_000612_20160510_G0022DCRF	10763004-eec6-4f8d-55f3-f76d180a91f5
AMH_SN_000370_20150713_G0T10010N	5be12aa4-cdd0-7e43-2de2-15dd4cf46b37
SOM_DF_001600_20080810_G00200D2T	cecab5b5-f361-9258-d14d-879f1e035b92
RUS_DF_001533_20040601_G0020C1SZ	9680ffeb-7674-75f1-03bd-6bcf9ffb0857
SPA_DF_000407_20141200_F0000100B	5aa17919-122a-ba5b-b55c-9e8f19d3ef20
RUS_NW_001924_20151128_G0022DCPP	dacee538-9102-ef91-1c0b-f2ea761e56f3
AMH_WL_001569_20140101_G00201DPD	d2104d17-791c-407b-4866-2311b95ec4f3
AMH_WL_001575_20120816_G00201ZBI	edc9b65c-943c-c75a-d5e7-d80e4ca1796e
SOM_DF_001634_20150201_G00202D1S	7f9e8756-90fd-0b5c-3fe4-2f7cf8a76fd1
SOM_NW_001665_20120721_G0020TTEQ	f0c5f160-3655-d921-ed10-b0099c99f885
SOM_DF_001634_20150917_G00201EGS	b3998093-c75e-b939-2fca-e009ac331604
RUS_SN_000370_20160323_G0T100I5N	5e23dd11-665d-736c-1116-69640f299bb6
RUS_DF_001523_20130627_G00203Y27	e950fdc5-8e80-0f88-fe8f-1a751e9ba620
SPA_SN_000370_20160312_G0T10319A	8c8ff2be-8274-1af9-3516-bbfd3b04b2cc
RUS_NW_000649_20150513_G0022DCSY	95b31cf0-7057-1618-29da-9c882209ea84
SOM_DF_001600_20120710_G00202A41	02b369da-ae89-0052-7fbc-bbd8ff84997d
AMH_WL_001571_20121201_G00201YKU	68173921-13e8-3b86-4c16-b5711feb4787
AMH_WL_001573_20141118_G00201Z0Z	df381063-75e9-cb05-3573-5d14efe6a5c2
RUS_NW_002035_20140702_G0022DCUU	22312cf1-a3e7-0b44-17fe-04c0090a5d53
SOM_SN_000370_20160630_G0T10710J	2e4c0fc1-a64a-3b43-1537-cbd11dd2a27f
AMH_WL_001563_20140816_G00201DOT	bb2630ba-1a07-e20a-a283-da8418d0629a
RUS_WL_001054_20140603_G0022DDJC	5015ce12-7c38-f369-fdbc-108dff54fc1b
AMH_WL_001565_20151016_G00201EPJ	0869df60-39fc-ff01-d043-1172c80898d4
RUS_SN_000370_20160323_G0T100FHA	8fe6c4ca-26ca-1b7b-c992-810f6bb0e284
SOM_NW_000001_20140630_G00200AOL	18c56836-a88c-b2b6-21ea-7c1ada1e4922
AMH_NW_001655_20120818_G0020Z1N8	df461cb7-c9c7-efd6-1ca3-583e274846a0
SOM_NW_001685_20150814_G0020OZTZ	20b7f2e2-49f4-b63f-f14a-9b3f8da972b7
SOM_NW_000001_20150911_G00200BOC	c5413168-7393-1b19-9024-202e0c358bad
RUS_NW_000628_20150819_G0022DCS2	afa7a478-b30a-d8ce-b03a-744fe988534e
SOM_NW_001679_20140421_G0021LN3J	bbb5add1-1411-c3cc-1393-ddf84627e739
RUS_DF_001532_20090206_G00200JRL	f7941170-83d5-550e-affc-1de64cb2bea9
AMH_WL_001630_20151119_G00202C0S	8f706ea1-b29b-e5e3-a8f3-2afca550145e
SOM_NW_000001_20140720_G00200AQ9	77a0c9e8-ed85-8bc9-c06d-8effd70e4db1
RUS_NW_000678_20131112_G0022DCU7	d5f67a71-5745-799b-35ba-668b139bf9b0
AMH_NW_000001_20100727_G00200658	326bd410-1e29-3f9b-1216-f9c4a3c6bea3
AMH_NW_001655_20141103_G0020100D	fb0ff2da-7766-0de5-4fd4-068d6e1ffc91
RUS_SN_000370_20160318_G0T100FPK	d3715144-f353-d7f2-f24c-6e60e9f8fe3b
SOM_NW_000001_20140815_G00200ASG	e1bc70b6-8f5b-c70d-dd14-79bacc633deb
AMH_WL_001571_20131101_G00201YNZ	5f942cd3-7471-ac1f-0cda-444109131aab
SOM_NW_001679_20131113_G0021U0SS	5fabf81e-fc53-e65e-267c-b59148c76b48
SPA_NW_000043_20090403_B000BMI2Y	6aef90d7-6005-58f0-1b02-20b2c7d4bac7
AMH_SN_000370_20160111_G0T102E1O	b4d8aa6a-ec78-3506-74fb-0657239f3eba
RUS_NW_000654_20051210_G0022DCT3	3391af4e-b59e-13aa-91e3-6ab21f96eb31
SOM_WL_001649_20150830_G00202EY4	355237b2-f19b-08ad-0c55-3f9cdb810b4d
SOM_WL_001644_20130831_G00201BFX	85a7baf1-8991-c4ba-74fd-a913fef667b2
AMH_SN_000370_20160330_G0T102DDH	13f58aca-5392-31a3-6097-b5a1a63161ac
AMH_SN_000370_20160406_G0T102DB0	0a89975e-a138-b537-c00c-f515d224498e
AMH_NW_000001_20130607_G002006WE	88fc1b92-3631-da61-5a86-d31c9022853d
SPA_NW_000043_20051030_B000BG5RH	226918ec-d1fb-370e-304b-097412b40c28
RUS_NW_000580_20150512_G0022DCP7	1c0b0550-1f68-4f8f-b8e7-e09e01e5f4de
RUS_SN_000370_20160323_G0T100FJW	c029c1b5-a07e-b731-be2a-083a3175f457
SPA_NW_000043_20060810_B000BHEFX	f99524da-fb92-ae71-cdb7-8f7bbc29cb62
SOM_NW_000001_20120310_G0020094T	69919074-8bac-545c-4ea7-8cef374d1a55
AMH_NW_000001_20141010_G0020078F	1ffb5a57-79f4-7ae9-e42e-e16fca4e84a1
AMH_SN_000370_20160428_G0T102D3I	7522ae40-8bed-15c1-7d68-3c65017d8fb9
RUS_SN_000370_20160323_G0T100FJ5	6123c4c3-cee8-ef15-1878-e4c10610f886
SOM_NW_001685_20151205_G00202M8C	b6319a6d-ad15-8969-4dcb-f114545303fb
SOM_NW_000001_20110304_G002008C7	581229a7-1542-4c92-2684-b32bb99d3f76
SOM_DF_001634_20151012_G00201I0B	96e80c7d-204f-b03f-6c89-0c0407f06f0e
AMH_WL_001610_20160113_G00202ANJ	ce19402a-2bb4-eaa0-6b3d-ab37a6a8ff63
RUS_NW_000612_20160510_G0022DCRF	10763004-eec6-4f8d-55f3-f76d180a9222
RUS_NW_000690_20140118_G0022DCV1	427c9446-fe45-9e43-947a-dfc4a3df38db
SPA_NW_000043_20060120_B000BGIQL	2c0f32fc-991b-f6df-6cfa-95cb8ed363da
RUS_WL_000700_20150921_G0022DDGA	dd16371f-fe25-d285-0fbb-bb7e16a6afac
AMH_WL_001565_20151016_G00201EPJ	0869df60-39fc-ff01-d043-1172c80898fc
SOM_DF_001600_20101110_G00200FXR	024056db-bf2f-7508-1eda-519f14a007c2
RUS_DF_000705_20130411_G0022DCHF	ece59cea-2be7-dc8f-ddcb-7dccaa1a7fcf
SOM_NW_001685_20150620_G0020U4LT	9c64bfa9-e5a3-ba08-75ac-35968087628d
SOM_NW_000001_20110808_G002008OC	30d34bd9-0dd2-65d2-1c40-5fbf40698e3f
RUS_NW_001909_20120919_G0022DCUI	e17068e4-dd65-00cf-2d5b-cb13e74b9563
AMH_NW_001655_20120818_G0020Z1N8	df461cb7-c9c7-efd6-1ca3-583e27484691
RUS_DF_001516_20140725_G00209ZLI	09dd6d7e-5016-9684-2c47-0f20aceb59ac
SOM_NW_000001_20151006_G00200BRK	f4b1a936-4824-9b3c-0dcb-db53b7ea0462
AMH_NW_001655_20120908_G0021CFE7	04b01b9d-de7d-0f63-9772-1539f8e59f3d
AMH_NW_000001_20140507_G00200748	91ab1136-621e-371b-38a6-d7eb41f4ff7a
SPA_DF_000408_20141200_F0000100P	eb3d7b82-1270-3f66-7efe-a9c7b7a8213a
RUS_SN_000370_20160323_G0T100EFX	d432ff32-9cce-b55e-bbfb-59ed032bd8ed
RUS_NW_000654_20051210_G0022DCT3	3391af4e-b59e-13aa-91e3-6ab21f96eb4f
AMH_NW_001655_20140906_G00200ZPN	280d4903-14db-3710-d027-8a00eb9cedcf
RUS_SN_000370_20160324_G0T100FQU	806a5238-fdb1-895f-2c11-4bfe18184f55
SOM_NW_000001_20121006_G002009HZ	96fb6a8f-9155-1011-19e1-77fe7425ea3c
RUS_DF_001519_20070702_G0020580F	b7081537-b494-6590-586c-b62ad15c6600
AMH_WL_001610_20160113_G00202ANJ	ce19402a-2bb4-eaa0-6b3d-ab37a6a8ff95
SPA_SN_000370_20160316_G0T103011	2642d1c8-1fbe-d154-4587-840901bbe044
SPA_NW_000043_19991004_B000B5ZXH	273ad99d-8c07-26ee-9c35-dfc0dff98ee6
RUS_DF_001529_20040402_G0020O4NJ	5b48cd48-fb0f-37ba-38cb-f15ca3e305f2
SPA_SN_000370_20160312_G0T101ZSO	2aad2e7b-82e7-3012-9c6e-90af56399afd
SOM_NW_000001_20151103_G00200BVL	ccf7a2aa-ee59-9caf-f7af-e17df58b4dbf
RUS_DF_001533_20120227_G0020BUT2	f95f74fa-2967-16e8-00ec-d2ad1d5536dc
SOM_NW_001683_20120926_G002010LL	0ee1a75a-ab6c-1ef5-8435-0a739609c4b8
RUS_NW_001944_20100715_G0022DCUR	d737fe04-55ec-28fe-62ba-aaeec637f8ec
RUS_NW_001929_20151129_G0022DCQ0	afee739f-7cc2-0ad9-5787-f97d3cc08bb3
AMH_NW_000001_20120409_G002006L6	d0f4ae05-82ca-6889-931c-7290dd8c5740
SOM_DF_001600_20080810_G00200D2T	cecab5b5-f361-9258-d14d-879f1e035b8d
RUS_DF_001529_20020625_G0020L6GO	353c0288-bdc2-88b5-9db2-8d03a82f7434
RUS_DF_001524_20070204_G0020OATQ	c011df7b-dc59-f812-67ba-aa4a8f40f361
AMH_NW_000001_20101006_G0020066R	68ac026e-28b8-e1aa-c5ae-526832e089fa
SPA_NW_000157_20050125_B000BTLSQ	819bb73e-7635-f078-1211-84e39b87b5ce
SPA_DF_000406_20141200_F00001009	9d7c5cdb-5365-69c2-f35f-1ed252e325dc
RUS_DF_001529_20040402_G0020O4NJ	5b48cd48-fb0f-37ba-38cb-f15ca3e305fc
SOM_NW_001685_20160121_G00201E6L	a25c3d6a-636e-6233-69e1-6da5d5516284
SPA_NW_000157_20090715_B000C1M91	4e3b910a-7762-dc8d-a0c5-1111de6dc159
SOM_DF_001634_20140225_G002014WJ	66217b7a-a3c2-3d76-542e-f4b26b7494ab
AMH_NW_000001_20110502_G002006CJ	af7f13e6-e225-76e8-f938-240ee1199eb5
RUS_DF_001533_20120227_G0020BUT2	f95f74fa-2967-16e8-00ec-d2ad1d5536f0
SOM_NW_001665_20120904_G0020TT9S	6d851afe-a866-881c-10b1-e2fb3461f031
SOM_DF_001634_20150522_G00201I2I	a4822686-ccb6-b6bc-f06c-b1b348033d9e
AMH_NW_001655_20150801_G00202G7U	e83fac7f-9350-a40b-2a8f-3f4222a0f4cd
RUS_DF_001533_20150629_G0020BEID	15bc7caf-0c14-c5f6-86ff-de367a568511
SOM_DF_001600_20101110_G00200FXR	024056db-bf2f-7508-1eda-519f14a00795
RUS_NW_000688_20140426_G0022DCUT	4e302049-0127-2521-286a-1654858b1939
SOM_NW_001677_20160315_G002149NN	f0cab0b5-c228-d098-f761-4310dd43815d
SPA_NW_000043_20070614_B000BJ9W8	f628f5c3-d7cd-9926-5801-f96907141ae4
SOM_NW_000001_20141123_G00200AYV	e4d8696a-2655-0db9-364a-0a58009bf9bd
RUS_DF_001519_20041211_G0020336R	8b66551b-e686-de65-4471-d9e7d9bad6da
AMH_SN_000370_20160731_G0T102IBQ	63227fc8-2396-e672-bdc5-4b76825af806
RUS_NW_000587_20110720_G0022DCPL	cd17a2d6-b5fe-acfd-8d1a-54fcb6519f39
SOM_NW_001674_20160305_G002148MO	64453c1b-faa1-5ee8-10b9-6f2d3fd886d6
SOM_SN_000370_20160108_G0T101YRE	4a354749-e6c5-33ca-7160-4efc04f9ab21
RUS_SN_000370_20160317_G0T100IXN	3524c632-4fab-91a3-de9f-cc07b929d95b
RUS_DF_001533_20150423_G0020OCKM	66b67500-d2ba-1fe7-b975-7588e62c0279
SOM_NW_001665_20120415_G0020Z2MN	3fba236b-f873-a230-ef87-53490cf301f0
RUS_DF_001516_20080408_G0020A17I	e1eae56f-7c5b-0e4e-2b4f-f42f18f68b73
AMH_WL_001630_20151212_G00202BUK	c902fe15-cd4b-812f-d972-579666fabd2f
RUS_NW_001924_20151211_G0022DCPO	27409ef3-86c0-1f52-3c8f-16ef62740693
AMH_WL_001630_20151119_G00202C0S	8f706ea1-b29b-e5e3-a8f3-2afca5501454
SOM_NW_001685_20160113_G00201BSC	a28c741d-c03d-d1e7-f8fd-5c212a36c76d
SOM_DF_001600_20070905_G00200FTA	28f0c3a7-c6fa-a24d-4144-0180a5fe5d34
RUS_DF_001522_20130204_G00200JST	827bddeb-8f41-c6da-2ba0-5fe097623fee
